kem,signature,kem_category,signature_category,loss_profile,iterations,outliers_removed,mean_ms,std_ms,ci95_low_ms,ci95_high_ms,quic_mode
x25519_frodo640aes,sphincssha2128ssimple,pqc-hybrid,pqc,off,18,2,151.183333,0.096162,151.138909,151.227758,0 - default
x25519_frodo640aes,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,16,4,151.669375,0.065265,151.637395,151.701355,0 - default
x25519_frodo640aes,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,153.518947,0.167594,153.443588,153.594307,0 - default
x25519_frodo640aes,sphincssha2192fsimple,pqc-hybrid,pqc,off,19,1,17.577895,0.171580,17.500743,17.655047,0 - default
x25519_frodo640aes,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,19.413684,0.178394,19.333468,19.493900,0 - default
x25519_frodo640aes,sphincssha2192ssimple,pqc-hybrid,pqc,off,18,2,269.168889,0.194086,269.079226,269.258552,0 - default
x25519_frodo640aes,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,270.715263,0.197100,270.626636,270.803890,0 - default
x25519_frodo640aes,sphincssha2256fsimple,pqc-hybrid,pqc,off,17,3,30.228235,0.086475,30.187128,30.269343,0 - default
x25519_frodo640aes,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,33.924737,0.094948,33.882043,33.967431,0 - default
x25519_frodo640aes,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,244.873158,0.192730,244.786496,244.959820,0 - default
x25519_frodo640aes,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,248.445263,0.231574,248.341135,248.549391,0 - default
x25519_frodo640aes,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,20.747895,0.101575,20.702221,20.793569,0 - default
x25519_frodo640aes,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,17,3,21.235882,0.082769,21.196536,21.275228,0 - default
x25519_frodo640aes,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,22.862105,0.115594,22.810128,22.914083,0 - default
x25519_frodo640aes,sphincsshake128ssimple,pqc-hybrid,pqc,off,18,2,319.806111,0.182600,319.721754,319.890468,0 - default
x25519_frodo640aes,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,320.605263,0.204433,320.513339,320.697188,0 - default
x25519_frodo640aes,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,322.293333,0.282301,322.162917,322.423750,0 - default
x25519_frodo640aes,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,30.942632,0.151945,30.874309,31.010954,0 - default
x25519_frodo640aes,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,18,2,32.739444,0.109624,32.688801,32.790088,0 - default
x25519_frodo640aes,sphincsshake192ssimple,pqc-hybrid,pqc,off,20,0,571.414000,0.348869,571.261101,571.566899,0 - default
x25519_frodo640aes,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,18,2,572.692778,0.283628,572.561748,572.823807,0 - default
x25519_frodo640aes,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,58.526316,0.151225,58.458317,58.594315,0 - default
x25519_frodo640aes,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,62.282105,0.183775,62.199470,62.364740,0 - default
x25519_frodo640aes,sphincsshake256ssimple,pqc-hybrid,pqc,off,19,1,487.658947,0.277306,487.534255,487.783640,0 - default
x25519_frodo640aes,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,17,3,491.121765,0.163066,491.044248,491.199281,0 - default
x25519_frodo640aes,ED25519,pqc-hybrid,classic,off,19,1,3.708947,0.052588,3.685301,3.732594,0 - default
x25519_frodo640aes,ED448,pqc-hybrid,classic,off,18,2,3.989444,0.070916,3.956683,4.022206,0 - default
frodo640shake,MLDSA44,pqc,pqc,off,19,1,5.964737,0.260264,5.847708,6.081766,0 - default
frodo640shake,MLDSA65,pqc,pqc,off,19,1,6.761579,0.822241,6.391854,7.131304,0 - default
frodo640shake,MLDSA87,pqc,pqc,off,20,0,7.014000,0.675522,6.717939,7.310061,0 - default
frodo640shake,p256_mldsa44,pqc,pqc-hybrid,off,15,5,6.979333,0.040083,6.959048,6.999618,0 - default
frodo640shake,rsa3072_mldsa44,pqc,pqc-hybrid,off,19,1,8.560000,0.086281,8.521203,8.598797,0 - default
frodo640shake,p384_mldsa65,pqc,pqc-hybrid,off,19,1,8.323158,0.119446,8.269449,8.376867,0 - default
frodo640shake,p521_mldsa87,pqc,pqc-hybrid,off,19,1,10.403684,0.116247,10.351413,10.455955,0 - default
frodo640shake,falcon512,pqc,pqc,off,19,1,6.256316,0.055699,6.231271,6.281361,0 - default
frodo640shake,falcon1024,pqc,pqc,off,19,1,6.497895,0.056723,6.472389,6.523401,0 - default
frodo640shake,p256_falcon512,pqc,pqc-hybrid,off,18,2,7.136667,0.065888,7.106228,7.167105,0 - default
frodo640shake,rsa3072_falcon512,pqc,pqc-hybrid,off,19,1,8.755789,0.092335,8.714271,8.797308,0 - default
frodo640shake,falconpadded512,pqc,pqc,off,19,1,6.241053,0.049988,6.218575,6.263530,0 - default
frodo640shake,p256_falconpadded512,pqc,pqc-hybrid,off,17,3,7.113529,0.047029,7.091173,7.135886,0 - default
frodo640shake,rsa3072_falconpadded512,pqc,pqc-hybrid,off,19,1,8.752105,0.089043,8.712067,8.792144,0 - default
frodo640shake,p521_falcon1024,pqc,pqc-hybrid,off,18,2,10.616111,0.033631,10.600574,10.631648,0 - default
frodo640shake,falconpadded1024,pqc,pqc,off,19,1,6.427895,0.040357,6.409748,6.446041,0 - default
frodo640shake,p521_falconpadded1024,pqc,pqc-hybrid,off,19,1,10.649474,0.088786,10.609550,10.689397,0 - default
frodo640shake,sphincssha2128fsimple,pqc,pqc,off,19,1,13.690000,0.077817,13.655009,13.724991,0 - default
frodo640shake,p256_sphincssha2128fsimple,pqc,pqc-hybrid,off,19,1,14.651579,0.055404,14.626666,14.676492,0 - default
frodo640shake,rsa3072_sphincssha2128fsimple,pqc,pqc-hybrid,off,19,1,16.263684,0.112062,16.213295,16.314073,0 - default
frodo640shake,sphincssha2128ssimple,pqc,pqc,off,20,0,152.719500,0.174461,152.643039,152.795961,0 - default
frodo640shake,p256_sphincssha2128ssimple,pqc,pqc-hybrid,off,20,0,153.723000,0.248598,153.614047,153.831953,0 - default
frodo640shake,rsa3072_sphincssha2128ssimple,pqc,pqc-hybrid,off,19,1,155.243684,0.221465,155.144101,155.343267,0 - default
frodo640shake,sphincssha2192fsimple,pqc,pqc,off,19,1,19.180000,0.129314,19.121853,19.238147,0 - default
frodo640shake,p384_sphincssha2192fsimple,pqc,pqc-hybrid,off,20,0,21.467000,0.186550,21.385241,21.548759,0 - default
frodo640shake,sphincssha2192ssimple,pqc,pqc,off,19,1,270.537368,0.115414,270.485472,270.589265,0 - default
frodo640shake,p384_sphincssha2192ssimple,pqc,pqc-hybrid,off,18,2,273.057222,0.152462,272.986788,273.127656,0 - default
frodo640shake,sphincssha2256fsimple,pqc,pqc,off,19,1,31.988421,0.092872,31.946661,32.030181,0 - default
frodo640shake,p521_sphincssha2256fsimple,pqc,pqc-hybrid,off,19,1,36.122632,0.121602,36.067952,36.177311,0 - default
frodo640shake,sphincssha2256ssimple,pqc,pqc,off,18,2,246.212222,0.191912,246.123564,246.300881,0 - default
frodo640shake,p521_sphincssha2256ssimple,pqc,pqc-hybrid,off,20,0,250.631000,0.357092,250.474498,250.787502,0 - default
frodo640shake,sphincsshake128fsimple,pqc,pqc,off,18,2,22.431667,0.063547,22.402309,22.461024,0 - default
frodo640shake,p256_sphincsshake128fsimple,pqc,pqc-hybrid,off,19,1,23.322105,0.070756,23.290289,23.353921,0 - default
frodo640shake,rsa3072_sphincsshake128fsimple,pqc,pqc-hybrid,off,19,1,24.995789,0.109459,24.946571,25.045008,0 - default
frodo640shake,sphincsshake128ssimple,pqc,pqc,off,19,1,321.599474,0.173701,321.521368,321.677579,0 - default
frodo640shake,p256_sphincsshake128ssimple,pqc,pqc-hybrid,off,20,0,322.870500,0.307185,322.735870,323.005130,0 - default
frodo640shake,rsa3072_sphincsshake128ssimple,pqc,pqc-hybrid,off,19,1,324.207895,0.194724,324.120336,324.295453,0 - default
frodo640shake,sphincsshake192fsimple,pqc,pqc,off,19,1,32.575789,0.085526,32.537332,32.614246,0 - default
frodo640shake,p384_sphincsshake192fsimple,pqc,pqc-hybrid,off,19,1,34.767368,0.088684,34.727491,34.807246,0 - default
frodo640shake,sphincsshake192ssimple,pqc,pqc,off,20,0,572.757500,0.234563,572.654698,572.860302,0 - default
frodo640shake,p384_sphincsshake192ssimple,pqc,pqc-hybrid,off,19,1,575.247895,0.290891,575.117094,575.378695,0 - default
frodo640shake,sphincsshake256fsimple,pqc,pqc,off,20,0,60.308500,0.130637,60.251246,60.365754,0 - default
frodo640shake,p521_sphincsshake256fsimple,pqc,pqc-hybrid,off,17,3,64.416471,0.168558,64.336343,64.496598,0 - default
frodo640shake,sphincsshake256ssimple,pqc,pqc,off,17,3,489.310588,0.137362,489.245290,489.375886,0 - default
frodo640shake,p521_sphincsshake256ssimple,pqc,pqc-hybrid,off,19,1,493.751579,0.449744,493.549349,493.953808,0 - default
frodo640shake,ED25519,pqc,classic,off,19,1,5.473158,0.117239,5.420441,5.525875,0 - default
frodo640shake,ED448,pqc,classic,off,20,0,5.770000,0.157647,5.700908,5.839092,0 - default
p256_frodo640shake,MLDSA44,pqc-hybrid,pqc,off,19,1,10.045789,0.335465,9.894946,10.196633,0 - default
p256_frodo640shake,MLDSA65,pqc-hybrid,pqc,off,18,2,10.345000,0.428709,10.146947,10.543053,0 - default
p256_frodo640shake,MLDSA87,pqc-hybrid,pqc,off,18,2,10.715000,0.599453,10.438067,10.991933,0 - default
p256_frodo640shake,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,18,2,10.328333,0.057930,10.301571,10.355096,0 - default
p256_frodo640shake,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,18,2,12.195556,0.105508,12.146813,12.244298,0 - default
p256_frodo640shake,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,19,1,11.776842,0.102255,11.730863,11.822822,0 - default
p256_frodo640shake,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,19,1,13.725789,0.066191,13.696026,13.755553,0 - default
p256_frodo640shake,falcon512,pqc-hybrid,pqc,off,19,1,10.164737,0.070661,10.132964,10.196510,0 - default
p256_frodo640shake,falcon1024,pqc-hybrid,pqc,off,18,2,10.442778,0.047255,10.420947,10.464608,0 - default
p256_frodo640shake,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,10.439474,0.052438,10.415895,10.463053,0 - default
p256_frodo640shake,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,12.346316,0.087382,12.307024,12.385608,0 - default
p256_frodo640shake,falconpadded512,pqc-hybrid,pqc,off,19,1,10.167895,0.043790,10.148204,10.187585,0 - default
p256_frodo640shake,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,10.470526,0.064159,10.441677,10.499376,0 - default
p256_frodo640shake,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,12.275789,0.073961,12.242533,12.309046,0 - default
p256_frodo640shake,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,14.054737,0.104953,14.007544,14.101930,0 - default
p256_frodo640shake,falconpadded1024,pqc-hybrid,pqc,off,18,2,10.475556,0.069640,10.443384,10.507727,0 - default
p256_frodo640shake,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,19,1,14.033684,0.066517,14.003774,14.063594,0 - default
p256_frodo640shake,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,17.682105,0.058933,17.655606,17.708605,0 - default
p256_frodo640shake,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,18.039474,0.092103,17.998059,18.080888,0 - default
p256_frodo640shake,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18,2,19.931667,0.084314,19.892716,19.970618,0 - default
p256_frodo640shake,sphincssha2128ssimple,pqc-hybrid,pqc,off,19,1,156.671053,0.167162,156.595887,156.746218,0 - default
p256_frodo640shake,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,157.047895,0.322380,156.902935,157.192854,0 - default
p256_frodo640shake,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,158.686111,0.121759,158.629861,158.742361,0 - default
p256_frodo640shake,sphincssha2192fsimple,pqc-hybrid,pqc,off,18,2,23.215556,0.114235,23.162782,23.268330,0 - default
p256_frodo640shake,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,18,2,24.878889,0.092220,24.836285,24.921492,0 - default
p256_frodo640shake,sphincssha2192ssimple,pqc-hybrid,pqc,off,18,2,274.622778,0.236663,274.513445,274.732111,0 - default
p256_frodo640shake,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,276.204000,0.257670,276.091071,276.316929,0 - default
p256_frodo640shake,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,36.083684,0.112458,36.033117,36.134251,0 - default
p256_frodo640shake,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,39.599474,0.149647,39.532184,39.666763,0 - default
p256_frodo640shake,sphincssha2256ssimple,pqc-hybrid,pqc,off,19,1,250.346842,0.170687,250.270092,250.423592,0 - default
p256_frodo640shake,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,253.825263,0.133682,253.765153,253.885374,0 - default
p256_frodo640shake,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,26.342632,0.077806,26.307646,26.377618,0 - default
p256_frodo640shake,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,26.821053,0.115993,26.768896,26.873209,0 - default
p256_frodo640shake,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,28.556316,0.089518,28.516064,28.596568,0 - default
p256_frodo640shake,sphincsshake128ssimple,pqc-hybrid,pqc,off,19,1,325.587895,0.172420,325.510365,325.665424,0 - default
p256_frodo640shake,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,20,0,326.122000,0.322647,325.980594,326.263406,0 - default
p256_frodo640shake,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,328.680526,0.328844,328.532660,328.828393,0 - default
p256_frodo640shake,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,36.834737,0.139219,36.772136,36.897337,0 - default
p256_frodo640shake,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,17,3,38.180588,0.083626,38.140835,38.220342,0 - default
p256_frodo640shake,sphincsshake192ssimple,pqc-hybrid,pqc,off,19,1,576.808421,0.371113,576.641548,576.975294,0 - default
p256_frodo640shake,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,578.585263,0.177557,578.505424,578.665102,0 - default
p256_frodo640shake,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,64.306316,0.088142,64.266682,64.345949,0 - default
p256_frodo640shake,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,67.891053,0.105351,67.843681,67.938424,0 - default
p256_frodo640shake,sphincsshake256ssimple,pqc-hybrid,pqc,off,18,2,494.883333,0.199676,494.791088,494.975579,0 - default
p256_frodo640shake,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,497.352500,0.359149,497.195096,497.509904,0 - default
p256_frodo640shake,ED25519,pqc-hybrid,classic,off,19,1,9.430526,0.080310,9.394415,9.466638,0 - default
p256_frodo640shake,ED448,pqc-hybrid,classic,off,19,1,9.748421,0.089645,9.708112,9.788730,0 - default
x25519_frodo640shake,MLDSA44,pqc-hybrid,pqc,off,20,0,6.445000,0.466561,6.240521,6.649479,0 - default
x25519_frodo640shake,MLDSA65,pqc-hybrid,pqc,off,19,1,6.936316,0.608634,6.662640,7.209991,0 - default
x25519_frodo640shake,MLDSA87,pqc-hybrid,pqc,off,20,0,7.167500,0.834499,6.801765,7.533235,0 - default
x25519_frodo640shake,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,6.788947,0.079575,6.753166,6.824729,0 - default
x25519_frodo640shake,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,19,1,8.420526,0.114478,8.369051,8.472002,0 - default
x25519_frodo640shake,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,19,1,8.150526,0.127038,8.093403,8.207649,0 - default
x25519_frodo640shake,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,17,3,10.172941,0.049087,10.149607,10.196276,0 - default
x25519_frodo640shake,falcon512,pqc-hybrid,pqc,off,19,1,6.467368,0.069109,6.436293,6.498444,0 - default
x25519_frodo640shake,falcon1024,pqc-hybrid,pqc,off,19,1,6.710000,0.064550,6.680975,6.739025,0 - default
x25519_frodo640shake,p256_falcon512,pqc-hybrid,pqc-hybrid,off,19,1,6.929474,0.063986,6.900702,6.958245,0 - default
x25519_frodo640shake,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,17,3,8.553529,0.050860,8.529352,8.577707,0 - default
x25519_frodo640shake,falconpadded512,pqc-hybrid,pqc,off,19,1,6.425263,0.066280,6.395460,6.455066,0 - default
x25519_frodo640shake,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,19,1,6.934737,0.069472,6.903499,6.965975,0 - default
x25519_frodo640shake,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,18,2,8.538333,0.070731,8.505657,8.571010,0 - default
x25519_frodo640shake,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,19,1,10.439474,0.060871,10.412103,10.466845,0 - default
x25519_frodo640shake,falconpadded1024,pqc-hybrid,pqc,off,19,1,6.746842,0.081517,6.710188,6.783497,0 - default
x25519_frodo640shake,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,18,2,10.473889,0.079197,10.437302,10.510476,0 - default
x25519_frodo640shake,sphincssha2128fsimple,pqc-hybrid,pqc,off,19,1,13.964211,0.087643,13.924801,14.003620,0 - default
x25519_frodo640shake,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18,2,14.376667,0.054449,14.351512,14.401821,0 - default
x25519_frodo640shake,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,16.100000,0.100443,16.054835,16.145165,0 - default
x25519_frodo640shake,sphincssha2128ssimple,pqc-hybrid,pqc,off,19,1,153.188421,0.224630,153.087415,153.289427,0 - default
x25519_frodo640shake,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,19,1,153.413158,0.145604,153.347686,153.478630,0 - default
x25519_frodo640shake,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,17,3,155.099412,0.166451,155.020286,155.178537,0 - default
x25519_frodo640shake,sphincssha2192fsimple,pqc-hybrid,pqc,off,16,4,19.408750,0.064692,19.377051,19.440449,0 - default
x25519_frodo640shake,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,21.213158,0.097128,21.169484,21.256832,0 - default
x25519_frodo640shake,sphincssha2192ssimple,pqc-hybrid,pqc,off,19,1,270.974737,0.171411,270.897661,271.051813,0 - default
x25519_frodo640shake,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,19,1,272.753684,0.148743,272.686801,272.820567,0 - default
x25519_frodo640shake,sphincssha2256fsimple,pqc-hybrid,pqc,off,19,1,32.274737,0.133307,32.214795,32.334679,0 - default
x25519_frodo640shake,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,19,1,35.976842,0.156136,35.906635,36.047049,0 - default
x25519_frodo640shake,sphincssha2256ssimple,pqc-hybrid,pqc,off,18,2,246.591667,0.155837,246.519673,246.663660,0 - default
x25519_frodo640shake,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,19,1,250.300000,0.214580,250.203513,250.396487,0 - default
x25519_frodo640shake,sphincsshake128fsimple,pqc-hybrid,pqc,off,19,1,22.665263,0.087329,22.625995,22.704531,0 - default
x25519_frodo640shake,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,23.144211,0.115581,23.092239,23.196182,0 - default
x25519_frodo640shake,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,19,1,24.833684,0.161252,24.761176,24.906192,0 - default
x25519_frodo640shake,sphincsshake128ssimple,pqc-hybrid,pqc,off,18,2,321.416111,0.205545,321.321154,321.511068,0 - default
x25519_frodo640shake,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,17,3,322.475294,0.213164,322.373962,322.576626,0 - default
x25519_frodo640shake,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,18,2,324.097778,0.150120,324.028426,324.167130,0 - default
x25519_frodo640shake,sphincsshake192fsimple,pqc-hybrid,pqc,off,19,1,32.770526,0.103948,32.723785,32.817267,0 - default
x25519_frodo640shake,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,19,1,34.563684,0.065846,34.534076,34.593292,0 - default
x25519_frodo640shake,sphincsshake192ssimple,pqc-hybrid,pqc,off,20,0,573.268500,0.292724,573.140208,573.396792,0 - default
x25519_frodo640shake,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,20,0,575.246500,0.338001,575.098364,575.394636,0 - default
x25519_frodo640shake,sphincsshake256fsimple,pqc-hybrid,pqc,off,19,1,60.508421,0.070653,60.476652,60.540190,0 - default
x25519_frodo640shake,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,18,2,64.193333,0.071866,64.160133,64.226534,0 - default
x25519_frodo640shake,sphincsshake256ssimple,pqc-hybrid,pqc,off,20,0,489.554000,0.401175,489.378177,489.729823,0 - default
x25519_frodo640shake,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,20,0,493.503500,0.336018,493.356234,493.650766,0 - default
x25519_frodo640shake,ED25519,pqc-hybrid,classic,off,19,1,5.604211,0.080506,5.568010,5.640411,0 - default
x25519_frodo640shake,ED448,pqc-hybrid,classic,off,19,1,5.918421,0.081258,5.881883,5.954959,0 - default
frodo976aes,MLDSA44,pqc,pqc,off,20,0,5.158500,0.397006,4.984505,5.332495,0 - default
frodo976aes,MLDSA65,pqc,pqc,off,18,2,5.431667,0.302115,5.292097,5.571237,0 - default
frodo976aes,MLDSA87,pqc,pqc,off,20,0,5.879000,0.478571,5.669257,6.088743,0 - default
frodo976aes,p256_mldsa44,pqc,pqc-hybrid,off,17,3,6.025294,0.055579,5.998874,6.051714,0 - default
frodo976aes,rsa3072_mldsa44,pqc,pqc-hybrid,off,18,2,7.542222,0.057451,7.515681,7.568763,0 - default
frodo976aes,p384_mldsa65,pqc,pqc-hybrid,off,19,1,7.424737,0.118901,7.371272,7.478201,0 - default
frodo976aes,p521_mldsa87,pqc,pqc-hybrid,off,17,3,9.267647,0.046439,9.245571,9.289723,0 - default
frodo976aes,falcon512,pqc,pqc,off,17,3,5.250588,0.075122,5.214877,5.286299,0 - default
frodo976aes,falcon1024,pqc,pqc,off,18,2,5.511111,0.063142,5.481941,5.540281,0 - default
frodo976aes,p256_falcon512,pqc,pqc-hybrid,off,19,1,6.134211,0.115100,6.082455,6.185966,0 - default
frodo976aes,rsa3072_falcon512,pqc,pqc-hybrid,off,16,4,7.651250,0.034034,7.634573,7.667927,0 - default
frodo976aes,falconpadded512,pqc,pqc,off,19,1,5.256842,0.068561,5.226013,5.287671,0 - default
frodo976aes,p256_falconpadded512,pqc,pqc-hybrid,off,17,3,6.121176,0.071491,6.087192,6.155161,0 - default
frodo976aes,rsa3072_falconpadded512,pqc,pqc-hybrid,off,18,2,7.675556,0.038991,7.657543,7.693568,0 - default
frodo976aes,p521_falcon1024,pqc,pqc-hybrid,off,19,1,9.625789,0.160566,9.553590,9.697989,0 - default
frodo976aes,falconpadded1024,pqc,pqc,off,19,1,5.478421,0.052627,5.454757,5.502085,0 - default
frodo976aes,p521_falconpadded1024,pqc,pqc-hybrid,off,19,1,9.689474,0.112964,9.638679,9.740268,0 - default
frodo976aes,sphincssha2128fsimple,pqc,pqc,off,19,1,12.735263,0.120063,12.681276,12.789250,0 - default
frodo976aes,p256_sphincssha2128fsimple,pqc,pqc-hybrid,off,19,1,13.660000,0.125786,13.603440,13.716560,0 - default
frodo976aes,rsa3072_sphincssha2128fsimple,pqc,pqc-hybrid,off,16,4,15.332500,0.063823,15.301227,15.363773,0 - default
frodo976aes,sphincssha2128ssimple,pqc,pqc,off,20,0,151.733500,0.190768,151.649892,151.817108,0 - default
frodo976aes,p256_sphincssha2128ssimple,pqc,pqc-hybrid,off,17,3,152.725882,0.068562,152.693290,152.758475,0 - default
frodo976aes,rsa3072_sphincssha2128ssimple,pqc,pqc-hybrid,off,19,1,154.248421,0.156072,154.178243,154.318600,0 - default
frodo976aes,sphincssha2192fsimple,pqc,pqc,off,17,3,18.193529,0.057439,18.166225,18.220834,0 - default
frodo976aes,p384_sphincssha2192fsimple,pqc,pqc-hybrid,off,18,2,20.458889,0.103973,20.410856,20.506922,0 - default
frodo976aes,sphincssha2192ssimple,pqc,pqc,off,19,1,269.793158,0.181508,269.711542,269.874774,0 - default
frodo976aes,p384_sphincssha2192ssimple,pqc,pqc-hybrid,off,17,3,272.268824,0.154511,272.195374,272.342273,0 - default
frodo976aes,sphincssha2256fsimple,pqc,pqc,off,19,1,30.775789,0.104260,30.728908,30.822671,0 - default
frodo976aes,p521_sphincssha2256fsimple,pqc,pqc-hybrid,off,19,1,35.034737,0.134634,34.974198,35.095276,0 - default
frodo976aes,sphincssha2256ssimple,pqc,pqc,off,19,1,245.423158,0.161350,245.350606,245.495710,0 - default
frodo976aes,p521_sphincssha2256ssimple,pqc,pqc-hybrid,off,19,1,249.608421,0.248177,249.496827,249.720015,0 - default
frodo976aes,sphincsshake128fsimple,pqc,pqc,off,18,2,21.517778,0.078856,21.481348,21.554207,0 - default
frodo976aes,p256_sphincsshake128fsimple,pqc,pqc-hybrid,off,18,2,22.387778,0.079746,22.350937,22.424619,0 - default
frodo976aes,rsa3072_sphincsshake128fsimple,pqc,pqc-hybrid,off,16,4,23.967500,0.058595,23.938789,23.996211,0 - default
frodo976aes,sphincsshake128ssimple,pqc,pqc,off,18,2,320.506111,0.162739,320.430930,320.581293,0 - default
frodo976aes,p256_sphincsshake128ssimple,pqc,pqc-hybrid,off,20,0,321.730000,0.247578,321.621494,321.838506,0 - default
frodo976aes,rsa3072_sphincsshake128ssimple,pqc,pqc-hybrid,off,19,1,323.513158,0.243905,323.403485,323.622831,0 - default
frodo976aes,sphincsshake192fsimple,pqc,pqc,off,19,1,31.587368,0.094625,31.544820,31.629917,0 - default
frodo976aes,p384_sphincsshake192fsimple,pqc,pqc-hybrid,off,19,1,33.965789,0.198139,33.876695,34.054884,0 - default
frodo976aes,sphincsshake192ssimple,pqc,pqc,off,18,2,571.420556,0.262532,571.299272,571.541839,0 - default
frodo976aes,p384_sphincsshake192ssimple,pqc,pqc-hybrid,off,19,1,574.338421,0.297662,574.204576,574.472266,0 - default
frodo976aes,sphincsshake256fsimple,pqc,pqc,off,19,1,59.113684,0.116200,59.061435,59.165934,0 - default
frodo976aes,p521_sphincsshake256fsimple,pqc,pqc-hybrid,off,18,2,63.314444,0.081112,63.276973,63.351916,0 - default
frodo976aes,sphincsshake256ssimple,pqc,pqc,off,19,1,488.546842,0.202239,488.455904,488.637780,0 - default
